iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
TPE,231669.99999999756,115873.00000000032,115796.99999999968,59276834.999999546,29649351.999999866,29627482.999999918,0.0,0.0,0.0,59276834.999999546,29649351.999999866,29627482.999999918,48.62061272061272,32.265512265512264,32.88909423909424,12707.011249861247,9835.644832944832,9133.233125208126,0.0,0.0,0.0,12707.011249861247,9835.644832944832,9133.233125208126,365
PMI,209327.00000000015,104663.99999999983,104662.9999999998,36461413.000000134,18225444.00000008,18235968.999999955,10802165.000000032,5401531.000000001,5400634.0000000205,25659248.000000007,12823913.00000001,12835335.000000048,59.09927620872848,31.466889994063905,32.43479853479853,10446.664160315788,5655.699653004001,5670.078568490333,3348.795717354541,2025.938644830589,1855.5085601619485,8890.533162489683,5118.160356018251,5048.079797979797,365
SGN,246345.9999999998,122895.00000000032,123451.00000000047,51977312.99999994,25935526.000000145,26041786.999999765,29150153.999999825,14568317.999999925,14581835.999999946,22827159.000000063,11367208.000000069,11459951.000000156,53.63333333333333,32.90821400821401,31.569047619047623,11616.11694971695,7220.921911421911,6724.6,8018.138888888889,5050.159215784216,5207.863492063492,5228.225477300478,3682.267887667887,3281.4701853701854,365
MUC,317332.9999999969,158620.99999999962,158711.9999999992,55827864.99999945,27905883.999999825,27921980.99999979,8992327.000000002,4495738.999999977,4496587.999999999,46835537.999999724,23410144.999999825,23425393.000000246,96.1765552094964,64.8605040306391,63.12637918774995,15466.392410857117,10539.800065947125,11061.761051148827,3338.1888051817464,1767.1771428571428,1956.827420945068,13656.340912029147,8903.853653245556,10062.533513980114,365
ZRH,218309.9999999983,109179.99999999952,109130.00000000033,38050667.99999952,19029452.000000168,19021215.999999974,873925.0000000007,436675.99999999866,437249.0000000021,37176742.99999957,18592776.00000009,18583966.999999877,64.99442559460297,41.60478867859815,48.953807467042765,11339.092297515435,6746.8359122131715,8200.79617514838,689.9859674639087,560.2951680672269,360.09615384615387,10801.194708992847,6482.558302964304,8070.79617514838,365
LIS,223258.99999999785,111607.99999999984,111651.00000000019,41610210.00000013,20800293.999999963,20809916.000000138,4718785.999999995,2357244.000000008,2361542.0000000075,36891423.99999973,18443050.000000052,18448374.000000007,44.99519931049343,26.391233690928,27.262361560008618,8805.63933517463,4774.099466543015,5090.946951256628,1888.6612432653178,1366.3352187028659,1166.5765460030166,7957.014196587726,4375.191832461432,4891.632665542343,365
ATH,252659.00000000128,126285.9999999994,126372.99999999985,41170841.9999997,20578280.999999896,20592560.999999855,11519049.000000015,5759479.999999979,5759568.9999999795,29651793.00000008,14818801.000000017,14832992.00000012,64.4533621607151,39.0437395059304,39.1527612257024,11633.39230397739,5890.071016854299,6699.859690374985,3988.8519171300013,3303.070965113318,2651.076082871377,9318.029099792671,4308.247777426383,5687.076865264813,365
BOS,384677.0000000012,192121.0000000001,192556.00000000006,52417785.99999947,26217103.000000123,26200682.999999806,40165220.00000005,20080546.000000175,20084674.0,12252565.999999996,6136556.999999967,6116009.000000087,97.9449694096753,53.80829040240805,57.589918447565495,14154.181662781662,7786.47672018278,8650.914083694086,10147.982823895083,6558.264971083037,7986.841356421357,4579.804473957414,3529.2103966263844,2523.178010878011,365
KMG,339641.00000000093,169824.99999999924,169816.00000000108,57663861.00000001,28850944.000000015,28812916.999999892,53167774.99999989,26589181.999999918,26578592.999999825,4496086.0,2261762.0000000177,2234324.0000000196,68.97380952380952,48.63949938949939,51.31904761904762,11865.900000000001,8360.310936285936,8700.534154734156,11707.900000000001,8241.979773004772,8069.628915528916,2168.035714285714,1270.8666666666668,1318.3000000000002,365
EWR,371555.99999999953,185727.00000000003,185828.99999999945,57995151.00000008,28985396.0000001,29009755.000000045,37960646.00000003,18981242.999999996,18979402.999999885,20034505.00000004,10004153.000000041,10030351.999999903,90.65241841785247,46.19232986790944,56.33096751127387,14981.787336891739,6937.279072795813,8615.697579217347,10076.966740037704,5231.381567706225,6490.561339148068,7126.486394282036,3554.740883560883,4932.683549160816,365
HAN,185469.00000000003,92817.00000000032,92651.99999999981,40293608.00000021,20159804.0000001,20133803.999999885,22027319.000000056,10988597.999999946,11038721.000000056,18266288.999999963,9171205.999999972,9095082.99999998,49.07367077367077,27.873483460983465,22.917310467310468,10454.053280053278,6143.700116550117,5081.911692474192,6686.263003663004,3416.8333527583527,3377.4306138306138,5043.671617271617,3221.5717393717396,3457.258225108225,365
BRU,165835.000000001,83036.99999999967,82797.99999999983,29890330.000000045,14965663.999999873,14924665.999999948,0.0,0.0,0.0,29890330.000000045,14965663.999999873,14924665.999999948,55.580270230378886,37.58869047619048,33.904761904761905,9676.363661219599,6500.168452380954,6198.484502817444,0.0,0.0,0.0,9676.363661219599,6500.168452380954,6198.484502817444,365
YVR,234592.0000000012,117374.99999999946,117216.99999999916,32646384.999999646,16344985.000000011,16301400.000000065,16734985.999999963,8367948.000000074,8367038.000000061,15911398.999999963,7977037.0000000335,7934361.999999984,65.6097622638799,39.03555229084642,47.17572296984061,9296.521956997252,5554.496195046783,6711.390861426156,4710.385961034691,2612.07334369194,3224.9397128384426,5693.004250524628,3241.2711072321654,4071.4027465924787,365
LIM,183089.99999999878,91551.99999999948,91538.00000000067,32288921.999999788,16146191.999999886,16142729.999999974,18167071.999999948,9084096.999999955,9082974.999999985,14121850.00000002,7062094.999999947,7059754.999999937,39.265789815072495,23.268372887419428,19.979154474288194,6819.631710930873,4122.984798340424,3638.878448496523,5004.933950755127,2968.303227056168,2754.6800985795094,4297.178478776126,2903.528316693682,3576.950525030525,365
AGP,167627.00000000096,83766.99999999994,83860.00000000036,29951890.999999877,14970478.00000009,14981413.000000043,5303581.999999965,2651384.999999997,2652197.0000000075,24648309.00000009,12319093.000000054,12329216.000000073,46.46867220635843,25.87015433789627,25.01351930551015,8782.529857674668,5128.830897597027,4697.071570229922,2280.0615384615385,1510.9996229260937,1600.3211298505416,8283.530076413852,4935.497564263694,4536.617218728983,365
CGO,200694.00000000017,100328.9999999999,100364.99999999994,34549669.99999991,17275511.000000034,17274159.000000086,33384115.99999999,16694481.000000035,16689635.000000088,1165554.000000004,581030.000000003,584524.0000000015,50.35393772893772,28.372333222333218,29.503579753579757,8841.782994782994,4925.146797646797,4978.320895770896,8841.782994782994,4925.146797646797,4836.597302697302,1178.4166666666665,814.6904761904766,645.0,365
SCL,152640.00000000084,76293.0,76346.99999999948,31530752.99999994,15751782.00000004,15778970.99999998,16331315.999999957,8162833.999999938,8168481.999999968,15199436.99999997,7588947.999999974,7610489.000000081,37.289731422558745,26.871108729979696,25.393590070060657,7488.9147408217605,5361.546961550994,5127.409066423772,4643.991452991453,3684.25,2993.9145299145302,4527.522505545075,3324.131870747427,2926.4047619047615,365
CUN,177525.999999999,88458.00000000063,89067.99999999897,33726047.99999961,16773823.000000052,16952224.999999892,11288542.999999905,5643937.999999966,5644604.999999997,22437505.000000212,11129885.000000175,11307619.999999786,69.72281032164705,34.313242759831326,36.01788003062433,12857.819534025606,6561.542905721729,7128.658987374449,3945.405727279072,2405.5247379395973,2213.476022954944,10699.874886558377,5283.160044954632,6254.35,365
AYT,170665.00000000035,85175.00000000048,85490.00000000151,33603884.999999896,16769683.999999987,16834200.999999892,7746272.000000001,3871700.99999998,3874570.999999982,25857613.000000246,12897982.999999968,12959630.000000035,59.810179524982345,33.13145126254606,30.196140134375426,12792.311301416183,7131.194994250312,6642.30020910462,2664.7739064856705,1429.1736060293335,1592.1656286997843,10322.726652194437,6120.173626728945,5532.024872186636,365
BNA,224736.99999999732,112367.00000000013,112369.99999999993,33238002.00000006,16618769.000000058,16619233.000000082,32412388.00000005,16205602.999999998,16206785.000000041,825613.9999999981,413165.9999999993,412448.0000000037,71.59742959654724,34.45185790560553,38.88693254457961,10351.428705999882,5132.776737634423,6077.827923187922,9837.619882470472,5132.776737634423,6077.827923187922,857.7340372046256,857.7340372046256,621.899682539683,365
XMN,193622.99999999822,96812.00000000009,96811.00000000035,34451700.000000164,17226188.00000008,17225511.999999993,29302522.999999925,14651233.000000041,14651290.000000013,5149177.000000019,2574954.9999999763,2574221.9999999893,42.45294982794983,27.68963536463536,28.659851259851262,7420.015429015429,5128.18461954712,5195.578250915752,6693.620382395382,4431.304223554223,4982.95333000333,1863.5829143079143,1863.5829143079143,1826.7836219336214,365
OSL,204792.99999999895,102382.99999999971,102409.99999999993,33897732.999999866,16945263.99999998,16952468.99999991,14442515.000000045,7218593.999999978,7223920.999999951,19455217.99999993,9726669.999999989,9728547.999999957,75.42239495658664,34.4286433231446,41.78377149614867,12500.36719282125,5927.017907071616,6617.819269374417,8641.809119801766,3536.091999503765,5212.059119801766,6620.39380549574,4926.08522673131,4111.641089018966,365
PHL,277362.0000000005,138674.99999999953,138686.9999999999,37015771.99999997,18506986.00000003,18508785.999999903,31269231.000000335,15633509.999999993,15635721.000000106,5746540.999999975,2873476.000000015,2873064.999999998,101.33531861532853,73.9497769618325,61.03851102337417,14035.327518993945,10184.251329666507,7958.640431926805,12206.780921475573,8522.20069989007,6687.44216241275,3509.514544279251,3201.3793794440858,2361.9333333333334,365
CTS,154896.00000000006,77570.00000000065,77325.99999999939,30801539.99999999,15441489.000000004,15360051.000000052,25644292.99999981,12862166.000000019,12782127.00000008,5157247.000000001,2579323.0000000056,2577923.9999999893,45.867815517815515,25.916666666666664,24.597990897990897,10015.465501165501,5997.821428571428,5106.1547619047615,7981.495115995115,4082.6285714285714,4264.08344988345,3548.495238095238,2158.5000000000005,2104.7142857142867,365
MAN,184475.9999999988,92276.00000000055,92200.00000000051,35726124.99999977,17873287.999999933,17852836.999999866,2468434.9999999944,1234328.000000002,1234106.9999999967,33257689.999999627,16638960.00000011,16618730.000000007,45.679816262169204,25.470012830306946,34.921052631578945,9580.333220374396,4997.104904246081,6907.53909774436,1658.0381618381618,1364.2927072927073,927.8666666666667,9580.333220374396,4845.25,6907.53909774436,365
HAK,187666.9999999997,93622.99999999991,94044.00000000001,33204891.999999773,16562123.999999922,16642767.999999948,31129850.99999988,15523535.000000024,15606315.999999946,2075040.9999999816,1038589.000000003,1036451.9999999973,49.385714285714286,30.759920634920633,31.034523809523808,9286.834126984128,5658.437301587301,5920.814682539682,8937.065873015872,5387.335714285715,5610.2095238095235,1544.1844155844155,1150.142857142857,925.6,365
HYD,210567.9999999996,105289.00000000064,105278.99999999994,37509898.99999994,18755697.99999994,18754201.00000013,30966327.000000108,15483654.999999965,15482671.999999989,6543572.00000004,3272042.999999987,3271528.9999999925,43.54230214230214,27.631102231102233,25.27053502053502,7450.455677655677,4726.6775002775,4194.280008880009,6847.8104007104,3985.8704184704184,3828.1847707847705,2510.712626262626,1446.3948717948717,1633.082051282051,365
DPS,145167.0000000001,72670.00000000003,72497.00000000003,30100611.000000045,15075944.00000002,15024667.000000017,11658515.999999978,5869856.000000005,5788659.999999996,18442095.000000037,9206087.999999996,9236006.999999935,39.77868797868797,23.343900543900542,20.798185148185148,7725.447774447774,4497.409770784771,4244.507825507825,4498.520745920746,2753.7051282051275,2404.55,4938.996009546009,3125.2073426573425,3272.65,365
WUH,220292.00000000058,110154.0,110137.99999999993,37009477.999999985,18524259.99999999,18485217.99999997,35118851.99999989,17571356.000000075,17547496.00000002,1890625.9999999972,952903.9999999999,937721.9999999969,51.99470806970807,29.40119047619048,33.27028804528804,8922.652436452436,5023.498255910755,5576.294805194804,8262.40553196803,4854.498255910755,5270.628138528138,1354.8333333333335,886.2500000000005,887.0,365
MAA,154473.9999999985,77173.99999999962,77300.0,28177766.999999855,14070844.000000183,14106922.999999998,20771067.999999925,10384252.000000097,10386815.99999991,7406698.999999946,3686592.0000000075,3720106.9999999967,29.89625513375513,19.443589743589744,18.209790209790214,5650.8333666333665,3728.0003441003437,3196.3087454212455,4583.428571428572,2954.5851037851035,2419.5142857142855,2548.0,1667.7192307692308,1707.8358974358976,365
AUH,168491.99999999988,84278.99999999959,84212.99999999987,37570609.00000005,18789407.000000015,18781202.000000015,0.0,0.0,0.0,37570609.00000005,18789407.000000015,18781202.000000015,54.31333935672171,45.05201765554707,51.31333935672171,13286.156977499628,11602.03589528119,12756.156977499628,0.0,0.0,0.0,13286.156977499628,11602.03589528119,12756.156977499628,365
BER,174624.00000000081,87466.00000000009,87158.00000000061,31052275.0,15553425.999999985,15498849.00000003,4325257.000000045,2182004.000000008,2143252.9999999898,26727018.000000127,13371422.000000052,13355596.000000007,49.780443608678894,28.513016717414043,29.55771352830176,8555.660194425747,5158.5126135941355,5242.060840466722,1921.8710309298544,1115.4130118247765,1136.015873015873,7466.978094454565,4662.143313595442,4765.903309624672,365
BWI,201765.99999999985,100885.99999999937,100879.99999999911,32999873.00000023,16500491.000000047,16499382.000000026,31111220.000000134,15554477.999999981,15556742.000000048,1888652.9999999865,946012.9999999986,942639.9999999981,62.41792377557083,37.23091222502987,44.22985393691276,10216.180876313229,6100.757321306145,7372.532867263455,9297.565639425931,5812.192087520323,6206.4232142857145,1344.75,1159.5277777777778,1344.75,365
