iata,a_m2,a_mA,a_mD,a_s2,a_sA,a_sD,a_d2,a_dA,a_dD,a_i2,a_iA,a_iD,p_m2,p_mA,p_mD,p_s2,p_sA,p_sD,p_d2,p_dA,p_dD,p_i2,p_iA,p_iD,ndays
HGH,311686.00000000116,155835.00000000032,155851.00000000044,56850192.0000003,28431945.999999892,28418246.000000086,51046201.999999784,25516224.999999877,25529977.00000001,5803990.0000000065,2915720.9999999865,2888269.000000005,59.07750582750583,37.68697413697414,40.609143634143635,10928.832930957931,6809.8214951714945,7351.95,10215.026104451104,5903.313167388167,7097.179145854146,2196.6965367965367,1677.8699675324683,1531.4476190476198,365
BOS,384677.0000000002,192121.00000000064,192556.00000000023,52417785.99999979,26217103.000000007,26200682.999999776,40165220.00000007,20080546.00000003,20084673.999999955,12252566.000000075,6136556.99999997,6116009.000000071,89.06242084712673,47.151224120781094,51.55851547145664,12401.512558929617,7035.154539308689,7533.608344335404,9173.532833064659,5772.599004486677,6714.05161043599,4007.9371680991603,3070.590025356209,2219.3913752913754,365
KMG,339641.0000000008,169824.99999999924,169816.00000000114,57663861.00000004,28850944.000000022,28812916.999999892,53167774.99999989,26589181.999999933,26578592.99999983,4496085.999999995,2261762.000000018,2234324.0000000196,65.1062271062271,43.07973970473971,47.307384282384284,11191.865422077923,7534.067987567987,8086.376892551893,10429.663752913753,7366.621639471639,7437.827658452658,1643.3151515151512,978.4999999999995,1128.1428571428569,365
PMI,209327.00000000017,104663.99999999983,104662.9999999998,36461413.000000134,18225444.00000008,18235968.999999955,10802165.000000032,5401531.000000001,5400634.000000021,25659248.000000007,12823913.00000001,12835335.000000048,57.574298250768834,30.558352402745996,31.12431121166415,10210.67050739346,5469.557256469021,5564.657142857143,2949.2763461056898,1828.9604952074199,1620.7283972066582,8621.45173453997,4792.310897435898,4788.895238095239,365
MUC,317332.999999997,158620.99999999962,158711.99999999924,55827864.99999945,27905883.99999982,27921980.99999979,8992327.000000002,4495738.999999977,4496587.999999999,46835537.99999974,23410144.999999825,23425393.00000025,88.63707978659627,60.965269570447525,60.340030820807975,14551.602979667392,9978.376985155315,10656.983463806191,2998.9843320078617,1689.8703671969167,1758.1838553603259,12359.408363270715,8632.186104744926,9612.021651533449,365
ZRH,218309.9999999983,109179.99999999952,109130.00000000033,38050667.99999952,19029452.000000164,19021215.999999974,873925.0000000006,436675.99999999866,437249.0000000021,37176742.99999957,18592776.00000009,18583966.999999877,62.76343395166924,39.46594608006373,45.702682491641085,10931.824737328443,6322.742699045024,7574.5461938061935,649.3628993555463,496.85007884272585,306.29336349924586,10350.09697022567,6178.89068447892,7441.5461938061935,365
HAN,185469.00000000003,92817.00000000029,92651.99999999981,40293608.00000021,20159804.0000001,20133803.999999885,22027319.00000006,10988597.999999946,11038721.000000056,18266288.999999955,9171205.99999997,9095082.99999998,41.47014929514929,22.880817793317792,20.59323593073593,8931.12112887113,4949.818337218337,4478.805555555555,5566.0010281385275,3064.965567765568,3073.87905011655,4603.122918747918,2877.4172619047617,3021.4844932844926,365
LIS,223258.99999999785,111607.99999999985,111651.00000000019,41610210.00000013,20800293.999999966,20809916.000000138,4718785.999999995,2357244.000000008,2361542.0000000075,36891423.999999724,18443050.000000056,18448374.000000007,43.12762749124691,24.85961930226636,25.760344230932468,8430.748437819884,4321.820238095238,4760.982843137255,1752.9258692997823,1032.6718314365373,1045.0790598290598,7428.267666520534,4094.6313620094584,4394.092167962755,365
ATH,252659.00000000128,126285.9999999994,126372.99999999985,41170841.9999997,20578280.999999892,20592560.999999855,11519049.000000015,5759479.999999979,5759568.9999999795,29651793.00000008,14818801.000000017,14832992.00000012,63.39299740034828,36.60099273209431,37.615879759596844,11349.960376658164,5589.194979850165,6241.75963003636,3690.3279241315295,3161.618246712175,2399.1786573138143,8699.289269598317,4032.0720980062215,5137.626458900577,365
SGN,246345.9999999998,122895.00000000032,123451.00000000047,51977312.99999994,25935526.00000015,26041786.999999765,29150153.999999825,14568317.999999925,14581835.999999946,22827159.00000006,11367208.000000069,11459951.000000155,47.50774225774225,28.01893106893107,27.053174603174604,10308.13684093684,5924.544733044733,5637.9958541458545,6689.112665112665,4120.586358086358,3856.49242979243,4811.704832667332,3395.3503246753244,2941.560661560661,365
EWR,371555.99999999965,185727.00000000003,185828.99999999945,57995151.00000008,28985396.0000001,29009755.000000045,37960646.000000015,18981242.999999996,18979402.999999885,20034505.000000037,10004153.000000048,10030351.999999905,82.48841273105978,44.712174632453916,46.561533105097126,13415.629227181918,6584.441012706122,7624.6863095238095,8901.646770752555,4627.936904761904,5677.985442092611,6689.614619672511,3474.1305516442912,4644.542052033988,365
DUB,239030.99999999884,119510.99999999933,119519.99999999974,42727980.9999999,21362992.0000001,21364988.999999974,381440.00000000105,190720.00000000044,190720.00000000006,42346540.99999994,21172272.000000037,21174268.99999995,54.0774309024309,28.18247667365314,35.279498932440106,9923.09199549174,5128.103785052984,6113.961061498064,269.0,201.75,201.75,9778.666275554511,4980.587139984198,6113.961061498064,365
GRU,271044.9999999973,135619.9999999987,135425.00000000064,55708705.0,27865734.00000012,27842970.99999999,35522632.000000015,17766993.000000138,17755639.000000015,20186073.000000276,10098741.000000069,10087332.000000037,60.26800359599764,33.438618244500596,35.64653451124039,12011.750182497239,7258.056107549021,7563.597377158008,9192.126478675302,5555.92668997669,5406.295603270513,5548.302440696558,5073.658371830574,3304.982160632561,365
MSP,308744.00000000314,154347.00000000032,154397.00000000116,43168578.00000016,21579682.000000026,21588895.999999963,38617847.999999925,19307777.999999937,19310070.000000004,4550729.999999988,2271904.000000016,2278825.9999999884,76.24446114967621,53.67452573097234,44.63501339846483,10918.906171730257,7631.72788262691,6566.436380025204,10068.823137225414,6540.375759242509,5775.078706621527,1990.1081107380928,1636.6000000000001,1571.8502226566734,365
XIY,336281.0000000004,168257.99999999936,168022.99999999854,56373881.99999981,28203734.999999948,28170146.999999933,53829549.99999984,26929686.999999944,26899862.99999985,2544332.0000000065,1274047.9999999998,1270284.0000000112,63.08521201021201,41.491003441003436,43.91159257409258,10762.847963147962,7149.864890664891,7129.964285714286,10300.418931068933,6739.776325063825,6987.179137529138,1650.1587301587301,986.3589743589746,785.6666666666667,365
IAH,430816.0000000006,215404.99999999924,215410.9999999988,58423048.00000024,29210746.99999984,29212301.000000272,42467639.999999695,21235231.999999933,21232407.999999855,15955408.000000052,7975515.00000004,7979892.999999986,139.93925695219812,83.20165304359635,80.86120442165735,17864.223585297746,10281.396310585025,10405.872349111123,13939.607535062974,9097.029757462069,8528.879944546808,5849.223028724431,3249.1876529890546,4436.568884579472,365
SAW,266754.99999999884,133360.00000000064,133395.0000000003,56193324.99999964,28092177.999999788,28101147.000000004,23227069.000000086,11618737.999999965,11608330.999999974,32966255.999999862,16473439.999999909,16492816.000000075,46.747051004551,28.52810617487088,27.218415743042964,10051.80390785685,6130.15455528132,5776.907604878781,5553.607019575528,3771.7765022330964,3901.032674156963,7048.958008996408,5403.965318717231,4981.1488926816455,365
TPE,231669.99999999756,115873.00000000032,115796.99999999968,59276834.999999546,29649351.999999855,29627482.999999918,0.0,0.0,0.0,59276834.999999546,29649351.999999855,29627482.999999918,45.95511988011988,27.86531801531801,30.77121767121767,11606.297649572649,7788.522122322123,8590.25608835609,0.0,0.0,0.0,11606.297649572649,7788.522122322123,8590.25608835609,365
RUH,262356.9999999981,131360.0000000002,130997.00000000035,51347732.00000033,25722285.000000138,25625446.999999918,25453151.000000186,12732818.999999983,12720332.000000197,25894580.99999975,12989465.999999957,12905114.999999978,44.48719889113627,25.68200193465229,24.35510314539479,8959.319632851191,5245.483041488892,5053.277738520102,4692.576541758894,2541.4065890929096,2440.478388278388,5321.828231796111,3248.6288474588973,3524.668656180421,365
CKG,306818.99999999825,153406.00000000023,153412.99999999977,53320199.99999999,26652385.99999995,26667813.999999996,50352158.99999999,25165992.99999999,25186166.000000022,2968040.9999999986,1486393.0000000042,1481648.0000000019,57.962426462426464,36.80952380952381,40.50986790986791,10398.603996003996,6170.444153069154,6729.283682983682,10148.790756465758,5976.367063492064,6516.763480963481,1314.896658896659,972.1666666666665,1261.4064102564103,365
KIX,190465.00000000047,95204.99999999999,95259.99999999968,40599191.99999997,20253383.000000153,20345808.99999997,7856408.999999994,3928135.9999999874,3928272.9999999707,32742782.999999966,16325247.000000034,16417536.000000022,46.74453740703741,25.26482128982129,23.728235653235654,9948.390917415918,5516.657323232323,5125.48666888667,2508.4005494505495,1828.0,1771.7423076923076,9032.745962370962,5425.466142191142,4612.5,365
NRT,213900.99999999919,106975.00000000006,106926.00000000006,49111604.000000216,24561382.999999862,24550220.99999979,8310117.999999961,4154596.000000006,4155522.0000000177,40801485.99999994,20406786.999999974,20394698.999999907,60.59643412143413,41.11969696969697,39.02579642579643,14215.806371406372,9384.7,9154.003030303029,2579.75,1842.3951048951049,2495.179487179487,12151.550785325784,8200.242440892442,7972.5192224442235,365
HYD,210567.9999999998,105289.00000000052,105278.99999999997,37509898.999999985,18755697.999999937,18754201.00000013,30966327.000000138,15483654.999999959,15482671.999999994,6543572.000000036,3272042.999999988,3271528.9999999925,37.745881895881894,24.55185092685093,23.1973026973027,6678.768897768898,4165.060761460762,3787.768298368298,6389.251282051282,3574.2811188811193,3473.633333333333,2205.7111111111108,1228.0,1261.474281274281,365
WUH,220292.00000000055,110153.99999999993,110138.00000000015,37009478.00000007,18524259.99999996,18485217.999999996,35118851.99999991,17571356.000000007,17547496.000000034,1890625.999999997,952903.9999999992,937721.9999999967,47.418048618048616,27.02650127650128,27.16171883671884,8007.698384948384,4574.533333333334,4561.935714285714,7665.811904761906,4405.812393162393,4492.461660561661,976.242424242424,755.4000000000005,688.8000000000001,365
PHL,277361.9999999997,138675.0000000001,138686.9999999999,37015772.000000015,18506985.999999993,18508785.999999903,31269231.000000335,15633509.999999993,15635721.000000108,5746540.999999974,2873476.000000015,2873064.9999999977,85.9152835520639,66.57111871102,55.52996624290742,11844.376423465,8492.172838804707,7195.116590082145,10115.2897242611,7290.8207455603915,6027.015947174842,3107.0405502993754,2744.4291172879416,2179.402564102564,365
HAK,187667.00000000032,93623.00000000025,94044.00000000022,33204891.999999773,16562123.999999922,16642767.999999948,31129850.999999885,15523535.000000019,15606315.999999946,2075040.9999999825,1038589.0000000028,1036451.9999999976,43.37420634920635,25.582983682983684,26.13492063492064,7993.0583194583205,4617.035714285715,4762.535073260073,7709.9479575979585,4506.482647907648,4554.935547785548,1055.142857142857,793.9571428571429,720.0,365
MAA,154473.9999999985,77173.99999999962,77300.00000000001,28177766.999999855,14070844.000000183,14106923.0,20771067.999999933,10384252.000000104,10386815.999999907,7406698.999999948,3686592.0000000084,3720106.9999999967,28.36746031746032,18.35334665334665,16.90833333333333,5203.722222222223,3374.6,2806.716083916084,4241.428571428572,2772.0,2232.7678321678322,2236.917171717172,1451.0393162393163,1395.6,365
CTS,154896.00000000003,77570.00000000065,77325.99999999939,30801539.99999999,15441489.000000004,15360051.000000052,25644292.999999814,12862166.000000019,12782127.00000008,5157247.000000001,2579323.000000005,2577923.999999989,43.62762237762237,24.10705128205128,23.429953379953375,9140.54484126984,5102.788888888888,4557.373543123543,7470.283333333333,3678.175524475524,3862.3141025641025,3086.6363636363635,1878.5555555555557,1812.604395604395,365
MAN,184475.9999999988,92276.00000000055,92200.0000000005,35726124.99999977,17873287.999999933,17852836.999999866,2468434.9999999944,1234328.000000002,1234106.9999999967,33257689.999999627,16638960.00000011,16618730.000000007,43.91615348499062,24.0,27.830891330891326,8899.759752012695,4622.424358951007,5469.94184981685,1299.4419971333016,692.0,784.1634615384615,8574.510107118265,4434.529060545189,5380.0192307692305,365
DPS,145167.00000000012,72669.99999999996,72497.00000000004,30100611.000000045,15075944.00000002,15024667.000000017,11658515.999999978,5869856.000000005,5788659.999999996,18442095.000000037,9206087.999999998,9236006.999999937,36.699725274725274,21.294871794871796,18.922344322344323,7285.272083472082,4198.319991119992,3875.7956709956707,4187.080357142857,2333.023776223776,2181.642857142857,4492.489484126983,2896.123809523809,2750.171328671329,365
SAN,207694.9999999989,103849.99999999971,103845.00000000016,32217936.99999994,16109526.00000009,16108410.999999968,30881839.99999976,15440953.000000037,15440886.999999983,1336097.0000000005,668572.9999999978,667524.0000000019,55.0965566786155,29.249833805631376,32.75679418620595,8514.363407409583,4668.127589256622,5113.176166243173,8045.801417275536,4654.229223456283,5008.190919015624,839.6650506356382,583.0384615384619,615.702608418359,365
TPA,182916.9999999994,91458.99999999962,91457.99999999955,31180492.999999758,15590258.000000043,15590235.000000058,28536812.000000045,14268370.00000005,14268442.000000088,2643681.000000023,1321887.9999999965,1321793.000000008,47.054503976415745,25.361903064256,32.88630952380952,7801.537472494826,4277.670366365661,5650.037975031505,7228.1116669278435,3964.3497642863613,5519.042766822033,1291.1220238095234,1094.7905113041852,901.92065483953,365
AUS,182721.00000000032,91363.99999999994,91357.00000000047,28128268.999999765,14064442.999999987,14063825.999999883,26789193.999999955,13393750.999999998,13395442.999999924,1339075.0000000084,670691.9999999981,668383.0000000019,49.519098940275406,26.406422727599196,25.96047013444072,7593.118237252943,4112.931702475809,4127.595051418818,7357.875595238095,3890.2088210345573,3953.7350172376637,942.5277777777778,688.6818641897089,577.7013853005583,365
BNE,189328.0000000004,94565.00000000007,94762.99999999913,30330812.999999765,15138023.999999851,15192788.999999959,21456493.000000194,10703604.999999946,10752888.000000041,8874320.00000004,4434418.999999994,4439900.999999933,56.1185665315077,26.44196537123008,32.94118343957466,7864.989020783138,4178.259774098451,4427.708456705838,5912.367486421092,3051.8540003717458,4275.567942809879,3189.2290598290597,2024.8675213675215,2060.6032533774473,365
CSX,203740.0000000007,101876.0000000001,101863.99999999987,35129601.00000009,17565145.999999993,17564454.99999993,33820428.00000006,16911055.0,16909372.999999944,1309173.000000001,654090.9999999999,655081.999999999,44.30177322677322,25.4484126984127,27.41772116772117,7622.247922910423,4430.327694527694,4825.604145854146,7521.379564879566,4337.695238095238,4825.604145854146,1002.1095238095236,694.6785714285716,694.6785714285716,365
NKG,219424.00000000032,109680.00000000006,109744.00000000025,37073688.99999999,18529200.000000004,18544489.000000075,33694737.000000045,16842923.999999985,16851813.00000009,3378952.000000007,1686275.999999995,1692675.9999999912,47.9,26.623803973803977,28.732775557775557,8193.532822732823,4519.257142857143,4765.5384254634255,7628.998448773449,4391.20343961594,4364.000000000001,1351.532867132867,1015.4487512487517,1026.710768398268,365
MXP,190998.00000000035,95488.00000000004,95509.999999999,37843666.00000028,18920853.99999995,18922812.00000021,5266088.000000012,2633265.999999998,2632822.00000001,32577577.999999855,16287587.999999976,16289990.000000037,49.8201380108401,28.671420899362076,26.06207441620155,9792.565653671834,5511.670454519126,5133.606738114827,2020.5,1187.0,1269.625,8487.43105130164,4905.004918610801,4530.009766050942,365
AUH,168491.99999999988,84278.99999999959,84212.99999999984,37570609.00000005,18789407.000000015,18781202.000000015,0.0,0.0,0.0,37570609.00000005,18789407.000000015,18781202.000000015,48.41771339830221,40.41849634345097,44.907877298289876,12473.358547286702,10488.201785763256,11784.913114862713,0.0,0.0,0.0,12473.358547286702,10488.201785763256,11784.913114862713,365
BER,174624.00000000081,87466.00000000009,87158.00000000063,31052275.0,15553425.999999985,15498849.00000003,4325257.000000045,2182004.000000008,2143252.99999999,26727018.000000127,13371422.000000054,13355596.000000015,44.28027857763152,26.893034926196165,27.776946093122557,8094.169642857143,4895.24050582202,4924.516352928117,1803.393765711413,980.880031080031,1062.7805429864254,6900.261133921951,4425.4278074866315,4322.407273119038,365
BWI,201765.99999999968,100886.00000000016,100879.99999999962,32999873.000000075,16500491.000000084,16499382.000000047,31111220.000000052,15554477.999999996,15556742.000000024,1888652.9999999856,946012.9999999987,942639.9999999979,55.29841274397211,32.17278125469302,37.28480566022848,9213.789251828162,5338.867228849582,6121.101064948123,8482.554016375781,5021.605296306971,5877.946329749431,1204.6215655312426,1007.9041912336031,1064.8064516129039,365
IAD,257202.00000000035,128431.0000000007,128770.99999999914,34640425.99999995,17249552.0000001,17390873.999999914,21315236.00000006,10656134.000000104,10659101.999999998,13325189.999999883,6593418.0000000615,6731772.000000018,99.52136934960463,72.90709138965101,93.01184839670135,13355.794540779463,8456.23710394181,12392.40937317584,8436.174764581821,6743.128825945297,7776.742979146062,5734.192939739998,5192.357286504345,4805.340454643394,365
SLC,245633.0,122827.00000000079,122806.00000000096,33244573.999999773,16622785.999999948,16621788.000000056,31587851.999999713,15794699.999999968,15793152.000000048,1656721.9999999981,828086.000000002,828636.0000000056,66.37202036443067,47.00424306086071,55.13968253968254,8876.458498227474,5758.3138876415305,7363.965573607702,8551.564730512364,5520.649084299017,7012.7255246861505,891.3196581196585,828.795607986784,743.0000000000005,365
FUK,189981.0000000001,95041.00000000013,94940.00000000109,34355356.000000104,17223053.99999996,17132302.00000009,23784083.99999996,11938675.000000024,11845409.000000099,10571272.000000011,5284379.000000005,5286893.000000001,42.0220917970918,21.49775224775225,23.357012432012432,8264.263164613165,4330.044405594405,4430.000999000999,5925.652472527472,3688.0285714285715,3462.2753690753693,3209.2607226107216,1813.2,2074.068181818182,365
URC,190640.00000000026,95336.99999999956,95302.99999999981,34365344.00000003,17158323.999999955,17207019.99999997,32952217.000000093,16449272.999999937,16502943.99999997,1413126.9999999993,709050.9999999993,704075.9999999993,38.16712176712177,28.78723221223221,30.093062493062487,7957.69252969253,5516.060742035743,5917.60586080586,7893.326995226995,5516.060742035743,5677.45700965701,834.4999999999991,785.6666666666667,747.9238095238102,365
ARN,183380.0000000008,91686.00000000032,91693.99999999967,29619000.000000034,14809752.999999987,14809246.999999905,5807821.000000004,2902945.0000000047,2904876.0000000116,23811179.000000063,11906808.000000022,11904370.999999858,54.35900700606582,25.874560909593086,32.72365020600315,7901.460193564606,4067.16759580289,4577.666797761174,3225.303417171064,1812.04529588059,2229.6414215686273,6317.995979359736,3664.5484913779037,3849.2743288142733,365
